amount,price,area,age,car,add,date,type,floor.height,subject,pattern,k
1450,38.8,37.39,13,0,臺北市北投區知行路２９３巷１６號十樓之１,111/05/01,住宅大樓(11層含以上有電梯),十層/十一層,房地(土地+建物)+車位,1房1廳1衛,2
1468,67.5,21.76,14,0,臺北市北投區清江路６８號八樓之１,111/05/01,華廈(10層含以下有電梯),八層/十層,房地(土地+建物),1房1廳1衛,2
2950,47.5,62.13,15,0,臺北市北投區新興路１５３號四樓,111/04/30,華廈(10層含以下有電梯),四層/八層,房地(土地+建物)+車位,4房2廳3衛,2
1800,58.1,31,12,0,臺北市北投區光明路１６８號五樓,111/04/29,住宅大樓(11層含以上有電梯),五層/十一層,房地(土地+建物)+車位,3房2廳1衛,2
1568,69,22.71,9,0,臺北市北投區石牌路一段３９巷１４２號五樓,111/04/29,華廈(10層含以下有電梯),五層/七層,房地(土地+建物),1房1廳1衛,2
2010,69.2,36.86,1,200,臺北市北投區稻香路１６１巷１６弄８之３號二樓,111/04/29,華廈(10層含以下有電梯),二層/五層,房地(土地+建物)+車位,2房2廳1衛,2
602,48.7,12.36,16,0,臺北市北投區溫泉路３７巷２８號六樓之２,111/04/25,住宅大樓(11層含以上有電梯),六層/十三層,房地(土地+建物),1房1廳1衛,2
930,30.6,30.35,9,0,臺北市北投區奇岩路１０號二樓之３,111/04/25,華廈(10層含以下有電梯),二層/五層,房地(土地+建物)+車位,1房1廳1衛,2
596,54.8,10.88,12,0,臺北市北投區永興路二段４７號,111/04/24,華廈(10層含以下有電梯),一層/八層,房地(土地+建物),1房1廳1衛,2
1920,46.8,41.04,12,0,臺北市北投區溫泉路３２號二樓之３,111/04/24,住宅大樓(11層含以上有電梯),二層/十三層,房地(土地+建物)+車位,3房2廳1衛,2
600,40.6,14.76,13,0,臺北市北投區幽雅路７號九樓之１１,111/04/23,住宅大樓(11層含以上有電梯),九層/十三層,房地(土地+建物),1房0廳1衛,2
3550,60.9,58.34,12,0,臺北市北投區公館路２５５巷１９弄９號三樓,111/04/20,華廈(10層含以下有電梯),三層/七層,房地(土地+建物)+車位,3房2廳2衛,2
1568,50.5,31.05,22,150,臺北市北投區中和街２８號十六樓之６,111/04/19,住宅大樓(11層含以上有電梯),十六層/十七層,房地(土地+建物)+車位,1房2廳1衛,2
2820,59.3,47.54,5,0,臺北市北投區光明路２０７號二樓,111/04/19,住宅大樓(11層含以上有電梯),二層/二十四層,房地(土地+建物),未知,2
1500,71.9,24.6,8,130,臺北市北投區致遠一路一段７８號二樓之１,111/04/18,華廈(10層含以下有電梯),二層/七層,房地(土地+建物)+車位,1房1廳1衛,2
2400,45.3,52.96,25,0,臺北市北投區行義路１３０巷１１號二樓,111/04/17,華廈(10層含以下有電梯),二層/七層,房地(土地+建物),4房2廳2衛,2
1140,39.7,36.35,9,150,臺北市北投區奇岩路１０號二樓之１,111/04/17,華廈(10層含以下有電梯),二層/五層,房地(土地+建物)+車位,1房1廳1衛,2
2606,51,51.1,9,0,臺北市北投區行義路９６巷２５號二樓,111/04/17,華廈(10層含以下有電梯),二層/五層,房地(土地+建物)+車位,2房2廳1衛,2
2950,59.4,49.66,12,0,臺北市北投區大業路５４０號二樓,111/04/16,住宅大樓(11層含以上有電梯),二層/十四層,房地(土地+建物)+車位,3房2廳2衛,2
1866,55.7,33.48,20,0,臺北市北投區三合街二段４２４巷８之１號三樓,111/04/15,華廈(10層含以下有電梯),三層/六層,房地(土地+建物)+車位,2房2廳1衛,2
1658,64,25.89,8,0,臺北市北投區中央北路一段１６１號三樓,111/04/12,住宅大樓(11層含以上有電梯),三層/十二層,房地(土地+建物),2房2廳1衛,2
706,53.9,13.11,16,0,臺北市北投區溫泉路３７巷２６號四樓之７,111/04/09,住宅大樓(11層含以上有電梯),四層/十三層,房地(土地+建物),1房1廳1衛,2
1670,56.2,29.71,28,0,臺北市北投區石牌路二段３１５巷３４弄２７之１號六樓,111/04/09,華廈(10層含以下有電梯),六層/七層,房地(土地+建物),3房2廳1衛,2
1650,68.7,24.02,10,0,臺北市北投區中央北路一段１１７號九樓,111/04/08,住宅大樓(11層含以上有電梯),九層/十五層,房地(土地+建物),2房1廳1衛,2
530,57.4,9.24,14,0,臺北市北投區新民路５３之１號三樓之１,111/04/07,華廈(10層含以下有電梯),三層/十層,房地(土地+建物),1房1廳1衛,2
1960,51.1,40.04,7,150,臺北市北投區公館路１６１巷１號二樓,111/04/06,華廈(10層含以下有電梯),二層/七層,房地(土地+建物)+車位,2房1廳1衛,2
710,55.2,12.87,18,0,臺北市北投區稻香路１６１巷７號四樓之５,111/04/06,住宅大樓(11層含以上有電梯),四層/十一層,房地(土地+建物),1房1廳1衛,2
1990,69.9,30.53,4,150,臺北市北投區公館路２２８巷１１３號五樓,111/04/04,華廈(10層含以下有電梯),五層/七層,房地(土地+建物)+車位,2房1廳1衛,2
980,71.4,13.72,13,0,臺北市北投區石牌路二段３１５巷２８弄１６號五樓之１,111/04/03,華廈(10層含以下有電梯),五層/七層,房地(土地+建物),0房1廳1衛,2
1880,56.9,33.07,7,0,臺北市北投區致遠一路一段７９號二樓,111/04/01,華廈(10層含以下有電梯),二層/八層,房地(土地+建物)+車位,1房2廳1衛,2
800,45.4,17.63,27,0,臺北市北投區溫泉路６５巷１０號二樓之３,111/03/31,華廈(10層含以下有電梯),二層/七層,房地(土地+建物),1房1廳1衛,2
1966,68.1,38.94,7,250,臺北市北投區三合街一段８２巷１０３號三樓,111/03/31,華廈(10層含以下有電梯),三層/九層,房地(土地+建物)+車位,2房2廳1衛,2
1750,49.4,35.42,8,0,臺北市北投區永興路二段３６號九樓,111/03/30,華廈(10層含以下有電梯),九層/十層,房地(土地+建物)+車位,3房2廳2衛,2
545,59,9.24,14,0,臺北市北投區新民路５３之１號七樓之１,111/03/29,華廈(10層含以下有電梯),七層/十層,房地(土地+建物),1房1廳1衛,2
1400,56.8,24.64,30,0,臺北市北投區中央北路二段６６號二樓,111/03/29,華廈(10層含以下有電梯),二層/五層,房地(土地+建物),2房2廳1衛,2
880,72,12.22,3,0,臺北市北投區石牌路二段３１５巷３４弄１８號五樓,111/03/28,華廈(10層含以下有電梯),五層/七層,房地(土地+建物),1房1廳1衛,2
1020,71.2,17.19,3,170,臺北市北投區石牌路二段３１５巷３４弄２０號五樓,111/03/28,華廈(10層含以下有電梯),五層/七層,房地(土地+建物)+車位,1房1廳1衛,2
792,72,11,14,0,臺北市北投區光明路６８號八樓之８,111/03/28,住宅大樓(11層含以上有電梯),八層/二十三層,房地(土地+建物),1房0廳1衛,2
3488,68.6,50.87,15,0,臺北市北投區行義路１０巷９弄１６號四樓之２,111/03/28,華廈(10層含以下有電梯),四層/十層,房地(土地+建物)+車位,3房2廳2衛,2
1500,49.5,30.28,24,0,臺北市北投區崇仁路一段１６８號二樓之５,111/03/26,住宅大樓(11層含以上有電梯),"二層,電梯樓梯間/十四層",房地(土地+建物)+車位,2房1廳1衛,2
1056,54.1,28.21,13,180,臺北市北投區溫泉路７３巷６號十樓之２,111/03/26,住宅大樓(11層含以上有電梯),十層/十二層,房地(土地+建物)+車位,1房1廳1衛,2
1075,75.7,14.21,5,0,臺北市北投區吉利街１４９巷１３號七樓,111/03/26,華廈(10層含以下有電梯),七層/九層,房地(土地+建物),1房1廳1衛,2
980,34.1,28.74,13,0,臺北市北投區幽雅路７號九樓之６,111/03/25,住宅大樓(11層含以上有電梯),九層/十三層,房地(土地+建物)+車位,2房2廳1衛,2
590,40,14.76,13,0,臺北市北投區幽雅路７號九樓之７,111/03/25,住宅大樓(11層含以上有電梯),九層/十三層,房地(土地+建物),2房2廳1衛,2
1690,47.8,35.37,13,0,臺北市北投區光明路２４２號七樓之３,111/03/23,住宅大樓(11層含以上有電梯),七層/十九層,房地(土地+建物)+車位,2房1廳1衛,2
1200,20.8,57.74,4,0,臺北市北投區文林北路７５巷６１號十樓,111/03/22,住宅大樓(11層含以上有電梯),十層/十三層,房地(土地+建物)+車位,3房1廳2衛,2
2020,68.2,37.26,1,210,臺北市北投區稻香路１６１巷１６弄２之１號五樓,111/03/17,華廈(10層含以下有電梯),五層/五層,房地(土地+建物)+車位,2房2廳1衛,2
1968,70.4,35.68,1,210,臺北市北投區稻香路１６１巷１６弄２之１號,111/03/17,華廈(10層含以下有電梯),一層/五層,房地(土地+建物)+車位,2房2廳1衛,2
1880,45.2,41.63,13,0,臺北市北投區光明路２４２號十七樓之９,111/03/16,住宅大樓(11層含以上有電梯),十七層/十九層,房地(土地+建物)+車位,1房1廳1衛,2
2635,71.7,36.76,14,0,臺北市北投區光明路６８號八樓,111/03/15,住宅大樓(11層含以上有電梯),八層/二十三層,房地(土地+建物),3房2廳2衛,2
1770,57.7,31.04,7,150,臺北市北投區公館路２０９巷２５之１號二樓,111/03/15,華廈(10層含以下有電梯),二層/五層,房地(土地+建物)+車位,2房2廳2衛,2
1826,44.7,40.87,15,0,臺北市北投區稻香路１６１巷１號三樓之１,111/03/13,華廈(10層含以下有電梯),三層/十層,房地(土地+建物),3房2廳2衛,2
1780,82.6,21.54,7,0,臺北市北投區承德路七段３４２巷９號,111/03/13,華廈(10層含以下有電梯),一層/七層,房地(土地+建物),2房1廳1衛,2
3600,53.6,67.15,8,0,臺北市北投區行義路１５４巷１１號五樓,111/03/12,華廈(10層含以下有電梯),"五層,見其他登記事項/五層",房地(土地+建物)+車位,4房2廳4衛,2
3210,74.8,42.94,25,0,臺北市北投區致遠二路１２５巷３號三樓,111/03/12,華廈(10層含以下有電梯),三層/七層,房地(土地+建物),3房2廳2衛,2
1355,56.5,23.98,24,100,臺北市北投區中正街４９巷３５號六樓之１,111/03/12,華廈(10層含以下有電梯),六層/七層,房地(土地+建物)+車位,3房1廳2衛,2
1810,64.7,28.99,5,150,臺北市北投區吉利街１４９巷１１號八樓,111/03/12,華廈(10層含以下有電梯),八層/九層,房地(土地+建物)+車位,1房1廳1衛,2
790,58.3,13.56,24,0,臺北市北投區泉源路３４號十樓之１,111/03/11,華廈(10層含以下有電梯),十層/十層,房地(土地+建物),2房1廳1衛,2
840,43.8,27.52,22,180,臺北市北投區泉源路４８號六樓,111/03/11,住宅大樓(11層含以上有電梯),六層/十三層,房地(土地+建物)+車位,1房2廳1衛,2
1195,44.1,27.09,6,0,臺北市北投區中和街５０７巷３弄６號二樓,111/03/10,華廈(10層含以下有電梯),二層/七層,房地(土地+建物)+車位,1房1廳1衛,2
2688,44.4,60.51,10,0,臺北市北投區大度路三段２７０巷６９號十九樓之２,111/03/08,住宅大樓(11層含以上有電梯),十九層/十九層,房地(土地+建物)+車位,2房2廳2衛,2
1250,72.7,17.19,3,0,臺北市北投區石牌路二段３１５巷３４弄２２號三樓,111/03/08,華廈(10層含以下有電梯),三層/七層,房地(土地+建物)+車位,1房1廳1衛,2
800,57.1,14,16,0,臺北市北投區溫泉路３７巷２６號十三樓之２,111/03/08,住宅大樓(11層含以上有電梯),十三層/十三層,房地(土地+建物),1房1廳1衛,2
1200,50.6,24.08,13,120,臺北市北投區崗山路１８號四樓之２,111/03/07,華廈(10層含以下有電梯),四層/七層,房地(土地+建物)+車位,2房2廳1衛,2
1225,41.3,29.67,13,0,臺北市北投區幽雅路７號十三樓之１０,111/03/07,住宅大樓(11層含以上有電梯),十三層/十三層,房地(土地+建物),0房1廳1衛,2
880,72.2,12.19,27,0,臺北市北投區石牌路二段３１５巷２號三樓之１,111/03/04,華廈(10層含以下有電梯),三層/六層,房地(土地+建物),0房1廳1衛,2
1880,71.7,29.82,4,120,臺北市北投區行義路１０巷７號五樓,111/03/02,華廈(10層含以下有電梯),五層/七層,房地(土地+建物)+車位,1房1廳1衛,2
1420,55.4,25.63,11,0,臺北市北投區知行路２６１號八樓,111/02/27,華廈(10層含以下有電梯),八層/十層,房地(土地+建物)+車位,2房2廳1衛,2
1632,58.4,27.95,28,0,臺北市北投區石牌路二段３４８巷１７號六樓之１,111/02/27,華廈(10層含以下有電梯),六層/六層,房地(土地+建物)+車位,2房2廳1衛,2
1710,71.3,23.97,27,0,臺北市北投區致遠一路二段１１２巷１０之１號二樓,111/02/27,華廈(10層含以下有電梯),二層/七層,房地(土地+建物),1房1廳1衛,2
1300,53.6,31.05,5,180,臺北市北投區新民路６２巷１５弄１之２號,111/02/25,華廈(10層含以下有電梯),一層/五層,房地(土地+建物)+車位,2房1廳1衛,2
1830,75.9,24.1,14,0,臺北市北投區光明路６８號九樓之２,111/02/24,住宅大樓(11層含以上有電梯),九層/二十三層,房地(土地+建物),2房1廳1衛,2
3100,61.3,50.57,16,0,臺北市北投區東華街一段４９２號四樓之１,111/02/23,住宅大樓(11層含以上有電梯),四層/十四層,房地(土地+建物)+車位,3房2廳2衛,2
1645,49.9,32.97,1,250,臺北市北投區中央北路三段４０巷３８弄１６號七樓,111/02/22,華廈(10層含以下有電梯),七層/七層,房地(土地+建物)+車位,2房2廳1衛,2
1000,57.2,17.48,13,0,臺北市北投區大度路三段２９９號二樓之３,111/02/22,住宅大樓(11層含以上有電梯),二層/十四層,房地(土地+建物),1房1廳1衛,2
755,52.2,14.47,26,0,臺北市北投區大業路５２９號五樓之１,111/02/22,住宅大樓(11層含以上有電梯),五層/十二層,房地(土地+建物),1房1廳1衛,2
2780,61.1,45.49,3,0,臺北市北投區公館路２２８巷１１１號四樓,111/02/21,華廈(10層含以下有電梯),五層/七層,房地(土地+建物)+車位,2房1廳1衛,2
850,53.8,15.79,26,0,臺北市北投區大業路５２９號八樓,111/02/20,住宅大樓(11層含以上有電梯),八層/十二層,房地(土地+建物),2房1廳1衛,2
700,59.6,11.74,27,0,臺北市北投區石牌路二段３１５巷２號三樓之４,111/02/16,華廈(10層含以下有電梯),三層/六層,房地(土地+建物),1房1廳1衛,2
1800,61.9,29.1,10,0,臺北市北投區復興四路２８號,111/02/14,華廈(10層含以下有電梯),一層/七層,房地(土地+建物)+車位,1房2廳2衛,2
1308,52.9,24.73,13,0,臺北市北投區大度路三段２９７號二樓之２,111/02/13,住宅大樓(11層含以上有電梯),二層/十四層,房地(土地+建物),2房2廳1衛,2
2160,58.9,36.67,25,250,臺北市北投區大業路４６０號四樓,111/02/13,住宅大樓(11層含以上有電梯),"四層,電梯樓梯間/十九層",房地(土地+建物)+車位,2房2廳1衛,2
1880,73.3,25.66,22,0,臺北市北投區明德路２８６號八樓之３,111/02/12,華廈(10層含以下有電梯),八層/十層,房地(土地+建物)+車位,2房1廳1衛,2
3500,46.4,75.44,11,0,臺北市北投區中央北路三段４０巷１９弄２０號二樓,111/02/11,華廈(10層含以下有電梯),二層/五層,房地(土地+建物)+車位,2房2廳2衛,2
1710,45.4,37.68,9,0,臺北市北投區一德街５２號三樓,111/02/09,華廈(10層含以下有電梯),三層/五層,房地(土地+建物)+車位,2房2廳2衛,2
1940,59.3,32.73,3,0,臺北市北投區公館路２２８巷１１３號二樓,111/02/09,華廈(10層含以下有電梯),二層/七層,房地(土地+建物)+車位,2房1廳1衛,2
810,56.3,14.38,16,0,臺北市北投區中央北路二段４０４號四樓之１,111/02/03,華廈(10層含以下有電梯),四層/十層,房地(土地+建物),1房1廳1衛,2
866,62.5,13.85,12,0,臺北市北投區光明路２４２號十樓之１８,111/01/28,住宅大樓(11層含以上有電梯),十層/十九層,房地(土地+建物),1房1廳1衛,2
2700,83.6,32.31,12,0,臺北市北投區石牌路一段１６６巷３１弄８之１號,111/01/28,華廈(10層含以下有電梯),一層/六層,房地(土地+建物)+車位,2房2廳2衛,2
2415,60.9,40.17,7,150,臺北市北投區公館路２０９巷２３號二樓,111/01/27,華廈(10層含以下有電梯),二層/五層,房地(土地+建物)+車位,3房2廳2衛,2
1380,50.6,27.26,10,130,臺北市北投區復興四路３２號五樓,111/01/27,華廈(10層含以下有電梯),五層/七層,房地(土地+建物)+車位,未知,2
2020,71.2,33.45,15,250,臺北市北投區石牌路二段３１５巷１０弄７之１號五樓,111/01/26,華廈(10層含以下有電梯),五層/十層,房地(土地+建物)+車位,2房2廳1衛,2
