"add","date","amount","price","area","type","age","floor.height","subject","pattern","car","use","section","lon","lat"
"臺北市北投區溫泉路６８巷６弄６號五樓之１","111/03/03",2510,58,50.49,"住宅大樓(11層含以上有電梯)",5,"五層/十一層","房地(土地+建物)+車位","3房2廳2衛","230","住家用","北投區",121.5054945,25.134785
"臺北市北投區豐年路二段７８號三樓","111/03/03",975,42.5,22.96,"公寓(5樓含以下無電梯)",44,"三層/五層","房地(土地+建物)","3房2廳1衛","0","住家用","北投區",121.495622,25.135989
"臺北市北投區溫泉路１３２之１３號三樓","111/03/03",390,28,13.91,"公寓(5樓含以下無電梯)",38,"三層/五層","房地(土地+建物)","1房1廳1衛","0","住家用","北投區",121.5124707,25.1368306
"臺北市北投區溫泉路１３９號之１７","111/03/02",355,29,12.26,"華廈(10層含以下有電梯)",44,"一層/七層","房地(土地+建物)","1房1廳1衛","0","住家用","北投區",121.5119595,25.1399752
"臺北市北投區大度路三段３０１巷１２８弄７之３號二樓","111/03/02",1220,36.5,33.42,"公寓(5樓含以下無電梯)",34,"二層/四層","房地(土地+建物)","3房2廳1衛","0","住家用","北投區",121.4652068,25.1196827
"臺北市北投區中和街４９３巷３弄８號五樓","111/03/02",868,32.4,26.78,"公寓(5樓含以下無電梯)",42,"五層/五層","房地(土地+建物)","3房2廳2衛","0","住家用","北投區",121.4953076,25.144534
"臺北市北投區公舘路３３４巷１０號","111/03/02",4837,0,47.98,"透天厝",49,"全/二層","房地(土地+建物)","5房2廳4衛","0","住家用","北投區",121.5051261,25.1242606
"臺北市北投區中和街４９３巷５弄１２號四樓","111/03/02",870,31.4,27.73,"公寓(5樓含以下無電梯)",42,"四層/五層","房地(土地+建物)","3房2廳2衛","0","住家用","北投區",121.4953618,25.1442021
"臺北市北投區行義路１０巷７號五樓","111/03/02",1880,71.7,29.82,"華廈(10層含以下有電梯)",4,"五層/七層","房地(土地+建物)+車位","1房1廳1衛","120","住家用","北投區",121.527091,25.1239182
"臺北市北投區明德路２０號二樓","111/03/01",1081.4,29.6,36.48,"公寓(5樓含以下無電梯)",47,"二層/四層","房地(土地+建物)","5房2廳1衛","0","住家用","北投區",121.5176363,25.1069838
"臺北市北投區承德路七段３８８號十六樓","111/03/01",4150,51.9,80.04,"住宅大樓(11層含以上有電梯)",26,"十六層,電梯樓梯間/二十三層","房地(土地+建物)+車位","4房2廳2衛","0","住家用","北投區",121.5020474,25.1195499
"臺北市北投區中央北路四段５１５巷３弄７號四樓","111/03/01",850,33.6,25.3,"公寓(5樓含以下無電梯)",42,"四層/四層","房地(土地+建物)","3房0廳3衛","0","住家用","北投區",121.468857,25.1280656
"臺北市北投區新民路１巷５之５號三樓","111/02/28",490,35.2,13.93,"華廈(10層含以下有電梯)",40,"三層/六層","房地(土地+建物)","1房1廳1衛","0","住家用","北投區",121.50766,25.140946
"臺北市北投區行義路１８６巷２６弄１號五樓","111/02/27",1150,41.3,27.83,"公寓(5樓含以下無電梯)",37,"五層/五層","房地(土地+建物)","3房3廳2衛","0","住家用","北投區",121.5295857,25.1320275
"臺北市北投區中和街２０巷７０號四樓","111/02/27",1381,35.7,38.68,"公寓(5樓含以下無電梯)",42,"四層/五層","房地(土地+建物)","4房2廳2衛","0","住家用","北投區",121.504309,25.138971
"臺北市北投區致遠一路二段１０５號五樓","111/02/27",2000,59.5,33.62,"公寓(5樓含以下無電梯)",45,"五層/五層","房地(土地+建物)","3房2廳2衛","0","住家用","北投區",121.5127994,25.1129912
"臺北市北投區知行路２６１號八樓","111/02/27",1420,55.4,25.63,"華廈(10層含以下有電梯)",11,"八層/十層","房地(土地+建物)+車位","2房2廳1衛","0","住家用","北投區",121.467031,25.1211322
"臺北市北投區石牌路二段３４８巷１７號六樓之１","111/02/27",1632,58.4,27.95,"華廈(10層含以下有電梯)",28,"六層/六層","房地(土地+建物)+車位","2房2廳1衛","0","住家用","北投區",121.5250531,25.1224893
"臺北市北投區致遠一路二段１１２巷１０之１號二樓","111/02/27",1710,71.3,23.97,"華廈(10層含以下有電梯)",27,"二層/七層","房地(土地+建物)","1房1廳1衛","0","住家用","北投區",121.5135266,25.1136175
"臺北市北投區裕民六路１１４巷２０號二樓","111/02/26",1900,60.7,31.29,"公寓(5樓含以下無電梯)",46,"二層,陽台/四層","房地(土地+建物)","3房2廳1衛","0","住家用","北投區",121.5180529,25.1142775
"臺北市北投區公舘路１６１巷１５號四樓","111/02/26",2920,58.3,54.7,"華廈(10層含以下有電梯)",6,"四層/五層","房地(土地+建物)+車位","3房2廳2衛","250","住家用","北投區",121.5064408,25.1291362
"臺北市北投區吉利街３６９巷３１弄８號","111/02/26",2230,0,20.87,"透天厝",51,"全/二層","房地(土地+建物)","4房2廳3衛","0","住家用","北投區",121.5118243,25.1185437
"臺北市北投區大度路三段３０１巷２８弄２４號四樓","111/02/26",860,27.7,31.03,"公寓(5樓含以下無電梯)",35,"四層/五層","房地(土地+建物)","3房2廳2衛","0","住家用","北投區",121.4655309,25.1222201
"臺北市北投區文化三路８７號六樓","111/02/25",1330,41.5,32.03,"華廈(10層含以下有電梯)",36,"六層/七層","房地(土地+建物)","3房2廳1衛","0","住家用","北投區",121.4984371,25.1403509
"臺北市北投區新民路６２巷１５弄１之２號","111/02/25",1300,53.6,31.05,"華廈(10層含以下有電梯)",5,"一層/五層","房地(土地+建物)+車位","2房1廳1衛","180","住家用","北投區",121.5108535,25.1400638
"臺北市北投區行義路１５８巷１１號","111/02/25",1200,42.5,28.21,"華廈(10層含以下有電梯)",40,"一層/八層","房地(土地+建物)","2房2廳1衛","0","住家用","北投區",121.5288058,25.1307994
"臺北市北投區東華街二段１０２巷２弄２號四樓","111/02/25",1000,30.5,32.81,"公寓(5樓含以下無電梯)",43,"四層/五層","房地(土地+建物)","3房1廳1衛","0","住家用","北投區",121.51347,25.1183121
"臺北市北投區行義路１８６巷２６弄１７號四樓","111/02/25",950,30.9,30.73,"公寓(5樓含以下無電梯)",37,"四層/五層","房地(土地+建物)","2房2廳1衛","0","住家用","北投區",121.529404,25.131528
"臺北市北投區稻香路７３巷２９號二樓","111/02/24",600,38.3,15.65,"公寓(5樓含以下無電梯)",54,"二層/二層","房地(土地+建物)","2房1廳1衛","0","住家用","北投區",121.488716,25.1406533
"臺北市北投區明德路１５０巷３２弄９號三樓","111/02/24",1800,46.6,38.63,"公寓(5樓含以下無電梯)",41,"三層/五層","房地(土地+建物)","3房2廳2衛","0","住家用","北投區",121.521399,25.1093842
"臺北市北投區光明路６８號九樓之２","111/02/24",1830,75.9,24.1,"住宅大樓(11層含以上有電梯)",14,"九層/二十三層","房地(土地+建物)","2房1廳1衛","0","住家用","北投區",121.5003141,25.1328683
"臺北市北投區吉利街２４７號二樓","111/02/24",1780,56.3,31.62,"公寓(5樓含以下無電梯)",45,"二層,陽台/四層","房地(土地+建物)","3房2廳1衛","0","住家用","北投區",121.5099311,25.1187768
"臺北市北投區公舘路２３１巷７弄１９號二樓","111/02/24",860,40.4,21.29,"華廈(10層含以下有電梯)",27,"二層/八層","房地(土地+建物)","2房1廳1衛","0","住家用","北投區",121.508353,25.127047
"臺北市北投區東華街一段４９２號四樓之１","111/02/23",3100,61.3,50.57,"住宅大樓(11層含以上有電梯)",16,"四層/十四層","房地(土地+建物)+車位","3房2廳2衛","0","住家用","北投區",121.517617,25.11282
"臺北市北投區義理街６０號二樓","111/02/23",1200,45.2,26.55,"公寓(5樓含以下無電梯)",46,"二層/四層","房地(土地+建物)","2房2廳2衛","0","住家用","北投區",121.5159715,25.11748
"臺北市北投區知行路３１６巷１９號二樓","111/02/23",1200,35.2,34.1,"公寓(5樓含以下無電梯)",37,"二層/五層","房地(土地+建物)","3房2廳1衛","0","住家用","北投區",121.4681487,25.1225517
"臺北市北投區中央北路四段５７７巷１５弄１２號三樓","111/02/23",704,23.9,29.4,"公寓(5樓含以下無電梯)",45,"三層/四層","房地(土地+建物)","3房2廳1衛","0","住家用","北投區",121.4677396,25.1270971
"臺北市北投區新民路９３號五樓","111/02/23",700,21.7,32.24,"公寓(5樓含以下無電梯)",42,"五層/五層","房地(土地+建物)","3房2廳2衛","0","住家用","北投區",121.5135865,25.1415594
"臺北市北投區懷德街７５巷２號五樓","111/02/23",1600,35.6,44.91,"公寓(5樓含以下無電梯)",43,"五層/五層","房地(土地+建物)","2房2廳1衛","0","住家用","北投區",121.5195408,25.1136764
"臺北市北投區知行路２１４巷１７號","111/02/23",3111.2,40.1,77.54,"華廈(10層含以下有電梯)",10,"一層/十層","房地(土地+建物)+車位","3房2廳2衛","0","住家用","北投區",121.4679828,25.1202985
"臺北市北投區中央北路三段４０巷３８弄１６號七樓","111/02/22",1645,49.9,32.97,"華廈(10層含以下有電梯)",1,"七層/七層","房地(土地+建物)+車位","2房2廳1衛","250","住家用","北投區",121.4854213,25.1401131
"臺北市北投區致遠一路二段１１１巷８號五樓","111/02/22",1445,50.8,28.43,"公寓(5樓含以下無電梯)",42,"五層/五層","房地(土地+建物)","3房2廳1衛","0","住家用","北投區",121.5122598,25.1130728
"臺北市北投區大度路三段２９９號二樓之３","111/02/22",1000,57.2,17.48,"住宅大樓(11層含以上有電梯)",13,"二層/十四層","房地(土地+建物)","1房1廳1衛","0","住家用","北投區",121.4667708,25.1229389
"臺北市北投區大業路５２９號五樓之１","111/02/22",755,52.2,14.47,"住宅大樓(11層含以上有電梯)",26,"五層/十二層","房地(土地+建物)","1房1廳1衛","0","住家用","北投區",121.4962659,25.1352
"臺北市北投區新市街２４巷６５號二樓","111/02/21",750,34,22.08,"公寓(5樓含以下無電梯)",44,"二層/四層","房地(土地+建物)","2房1廳1衛","0","住家用","北投區",121.5033343,25.1307641
"臺北市北投區中央北路四段５１５巷３弄４號五樓","111/02/21",1280,41.7,30.69,"公寓(5樓含以下無電梯)",38,"五層/五層","房地(土地+建物)","5房3廳3衛","0","住家用","北投區",121.4688032,25.1278541
"臺北市北投區義理街６３巷４弄６號四樓","111/02/21",1605,60.5,26.54,"公寓(5樓含以下無電梯)",48,"四層/四層","房地(土地+建物)","3房1廳1衛","0","住家用","北投區",121.5153164,25.1176613
"臺北市北投區致遠一路二段１２巷５弄６號三樓","111/02/21",1968,59.6,33.03,"公寓(5樓含以下無電梯)",45,"三層/五層","房地(土地+建物)","4房2廳1衛","0","住家用","北投區",121.5148246,25.1118166
"臺北市北投區公舘路２２８巷１１１號四樓","111/02/21",2780,61.1,45.49,"華廈(10層含以下有電梯)",3,"四層/七層","房地(土地+建物)+車位","2房1廳1衛","0","住家用","北投區",121.5077076,25.1263983
"臺北市北投區承德路七段２１２號三樓","111/02/21",3753,59,69.9,"住宅大樓(11層含以上有電梯)",14,"三層/十五層","房地(土地+建物)+車位","2房2廳2衛","250","住家用","北投區",121.506941,25.11504
"臺北市北投區文林北路８６號二十三樓","111/02/20",10300,81.6,152.7,"住宅大樓(11層含以上有電梯)",9,"二十三層/二十三層","房地(土地+建物)+車位","1房3廳2衛","900","住家用","北投區",121.517988,25.105422
"臺北市北投區民族街８０號二樓","111/02/20",1260,38.4,32.78,"公寓(5樓含以下無電梯)",49,"二層/四層","房地(土地+建物)","3房2廳1衛","0","住家用","北投區",121.5063542,25.1340592
"臺北市北投區大業路５２９號八樓","111/02/20",850,53.8,15.79,"住宅大樓(11層含以上有電梯)",26,"八層/十二層","房地(土地+建物)","2房1廳1衛","0","住家用","北投區",121.4962659,25.1352
"臺北市北投區行義路１８６巷２６弄１號四樓","111/02/20",1068,38.4,27.83,"公寓(5樓含以下無電梯)",37,"四層/五層","房地(土地+建物)","3房2廳1衛","0","住家用","北投區",121.5295857,25.1320275
"臺北市北投區榮華一路６巷３之１號","111/02/20",4600,67.1,68.55,"華廈(10層含以下有電梯)",39,"一層/七層","房地(土地+建物)","5房3廳3衛","0","住家用","北投區",121.5238937,25.1120424
"臺北市北投區行義路１５４巷４號四樓","111/02/19",1125,36.9,30.51,"公寓(5樓含以下無電梯)",36,"四層/五層","房地(土地+建物)","3房2廳2衛","0","住家用","北投區",121.5282881,25.1304814
"臺北市北投區光明路１５１巷６號六樓之１","111/02/19",3315,75.3,51.5,"住宅大樓(11層含以上有電梯)",8,"六層/二十七層","房地(土地+建物)+車位","3房2廳2衛","250","住家用","北投區",121.502183,25.13512
"臺北市北投區義理街６３巷４弄１１之１０號","111/02/19",2520,59.3,42.53,"公寓(5樓含以下無電梯)",33,"一層/五層","房地(土地+建物)","4房2廳2衛","0","住家用","北投區",121.5153254,25.1180191
"臺北市北投區天母西路１１７巷５２弄１７號六樓","111/02/18",2680,57,47.01,"華廈(10層含以下有電梯)",38,"六層/七層","房地(土地+建物)","3房2廳2衛","0","住家用","北投區",121.525129,25.121334
"臺北市北投區榮華二路１９巷８弄２號二樓","111/02/18",2310,55.5,41.6,"公寓(5樓含以下無電梯)",46,"二層,陽台/四層","房地(土地+建物)","3房2廳2衛","0","住家用","北投區",121.5232428,25.1129602
"臺北市北投區稻香路１５８號四樓","111/02/18",3900,40.7,95.9,"華廈(10層含以下有電梯)",5,"四層/五層","房地(土地+建物)+車位","4房2廳3衛","0","住家用","北投區",121.4890413,25.143106
"臺北市北投區石牌路一段３９巷７０弄１７號五樓","111/02/17",1368,47,29.11,"公寓(5樓含以下無電梯)",44,"五層/五層","房地(土地+建物)","2房3廳2衛","0","住家用","北投區",121.5105674,25.1156572
"臺北市北投區溫泉路銀光巷１３號二樓","111/02/17",710,32.9,21.58,"公寓(5樓含以下無電梯)",37,"二層/五層","房地(土地+建物)","2房0廳1衛","0","住家用","北投區",121.5138218,25.1365401
"臺北市北投區石牌路二段３１５巷２號三樓之４","111/02/16",700,59.6,11.74,"華廈(10層含以下有電梯)",27,"三層/六層","房地(土地+建物)","1房1廳1衛","0","住家用","北投區",121.5230309,25.1220676
"臺北市北投區大度路三段３０１巷１２７號三樓","111/02/16",1225,40.6,30.17,"公寓(5樓含以下無電梯)",43,"三層/五層","房地(土地+建物)","3房2廳1衛","0","住家用","北投區",121.4657754,25.1198497
"臺北市北投區自強街１８０巷６號","111/02/15",1700,59.7,28.46,"公寓(5樓含以下無電梯)",41,"一層/五層","房地(土地+建物)","2房1廳1衛","0","住家用","北投區",121.5172776,25.1108735
"臺北市北投區光明路６８號四樓之６","111/02/15",2800,71.1,49.16,"住宅大樓(11層含以上有電梯)",14,"四層/二十三層","房地(土地+建物)+車位","3房2廳2衛","200","住家用","北投區",121.5003141,25.1328683
"臺北市北投區石牌路一段３９巷１３１弄１８號六樓","111/02/15",3920,70.2,55.82,"住宅大樓(11層含以上有電梯)",8,"六層/十二層","房地(土地+建物)+車位","3房2廳2衛","0","住家用","北投區",121.509123,25.118107
"臺北市北投區泉源路３５巷１６號五樓","111/02/15",950,28.8,33.03,"公寓(5樓含以下無電梯)",44,"五層/五層","房地(土地+建物)","3房2廳2衛","0","住家用","北投區",121.505634,25.140628
"臺北市北投區中山路１之７號六樓之１","111/02/15",660,42.8,15.42,"華廈(10層含以下有電梯)",44,"六層/八層","房地(土地+建物)","1房1廳1衛","0","住家用","北投區",121.5057966,25.1371124
"臺北市北投區裕民六路１１４巷２５之５號五樓","111/02/15",1710,59.2,28.88,"公寓(5樓含以下無電梯)",44,"五層/五層","房地(土地+建物)","3房2廳1衛","0","住家用","北投區",121.5183206,25.1144037
"臺北市北投區明德路３８巷１８號六樓","111/02/15",4700,70.1,86.19,"華廈(10層含以下有電梯)",7,"六層/九層","房地(土地+建物)+車位","3房2廳2衛","600","住家用","北投區",121.5181302,25.1076451
"臺北市北投區育仁路１４５號四樓","111/02/14",1000,42.3,23.66,"公寓(5樓含以下無電梯)",41,"四層/五層","房地(土地+建物)","3房1廳1衛","0","住家用","北投區",121.5007421,25.1364659
